# Residuals  
# Time       	p_rgh        	k            	epsilon      
1722.86      	1.595230e-04	8.948390e-06	1.273040e-05
1723.81      	1.587670e-04	8.856690e-06	1.266570e-05
1724.76      	1.582960e-04	8.764910e-06	1.260110e-05
1725.71      	1.577890e-04	8.675420e-06	1.253610e-05
1726.67      	1.571250e-04	8.585260e-06	1.247130e-05
1727.62      	1.566040e-04	8.497450e-06	1.240660e-05
1728.57      	1.559590e-04	8.410630e-06	1.234210e-05
1729.52      	1.554670e-04	8.325650e-06	1.227880e-05
1730.48      	1.550690e-04	8.239660e-06	1.221530e-05
1731.43      	1.551310e-04	8.152720e-06	1.215220e-05
1732.38      	1.549800e-04	8.068630e-06	1.208950e-05
1733.33      	1.552610e-04	7.985360e-06	1.202720e-05
1734.29      	1.554170e-04	7.904110e-06	1.196500e-05
1735.24      	1.554060e-04	7.822070e-06	1.190310e-05
1736.19      	1.553720e-04	7.741050e-06	1.184160e-05
1737.14      	1.552700e-04	7.660820e-06	1.178040e-05
1738.1       	1.549610e-04	7.581790e-06	1.171920e-05
1739.05      	1.547280e-04	7.503750e-06	1.165820e-05
1740         	1.545320e-04	7.425610e-06	1.159740e-05
1740.95      	1.544920e-04	7.349300e-06	1.153570e-05
1741.9       	1.544720e-04	7.272580e-06	1.147600e-05
1742.86      	1.547250e-04	7.198090e-06	1.141770e-05
1743.81      	1.552460e-04	7.123760e-06	1.136050e-05
1744.76      	1.556800e-04	7.050490e-06	1.130450e-05
1745.71      	1.557590e-04	6.978770e-06	1.124960e-05
1746.67      	1.558760e-04	6.907870e-06	1.119600e-05
1747.62      	1.555610e-04	6.839380e-06	1.114370e-05
1748.57      	1.558190e-04	6.770450e-06	1.109230e-05
1749.52      	1.553320e-04	6.703640e-06	1.104190e-05
1750.48      	1.545500e-04	6.636360e-06	1.099200e-05
1751.43      	1.546430e-04	6.570270e-06	1.094340e-05
1752.38      	1.545800e-04	6.505110e-06	1.089530e-05
1753.33      	1.548050e-04	6.442080e-06	1.084790e-05
1754.29      	1.549570e-04	6.380970e-06	1.080140e-05
1755.24      	1.550720e-04	6.319840e-06	1.075590e-05
1756.19      	1.551070e-04	6.260890e-06	1.071120e-05
1757.14      	1.549680e-04	6.201320e-06	1.066690e-05
1758.1       	1.549160e-04	6.143240e-06	1.062360e-05
1759.05      	1.548450e-04	6.085240e-06	1.058100e-05
1760         	1.543250e-04	6.028400e-06	1.053920e-05
1760.95      	1.542440e-04	5.972850e-06	1.049810e-05
1761.9       	1.541140e-04	5.917740e-06	1.045760e-05
1762.86      	1.539180e-04	5.865150e-06	1.041870e-05
1763.81      	1.533750e-04	5.813330e-06	1.037950e-05
1764.76      	1.529440e-04	5.764080e-06	1.034180e-05
1765.71      	1.526770e-04	5.715320e-06	1.030390e-05
1766.67      	1.522740e-04	5.669740e-06	1.026730e-05
1767.62      	1.522320e-04	5.625130e-06	1.023030e-05
1768.57      	1.519550e-04	5.582740e-06	1.019410e-05
1769.52      	1.516500e-04	5.544380e-06	1.015670e-05
1770.48      	1.511800e-04	5.507940e-06	1.011880e-05
1771.43      	1.509590e-04	5.480070e-06	1.007900e-05
1772.38      	1.513260e-04	5.456010e-06	1.003910e-05
1773.33      	1.518950e-04	5.438660e-06	9.998090e-06
1774.29      	1.529460e-04	5.429060e-06	9.955760e-06
1775.24      	1.541060e-04	5.426340e-06	9.912250e-06
1776.19      	1.551390e-04	5.426520e-06	9.866710e-06
1777.14      	1.565130e-04	5.426580e-06	9.818010e-06
1778.1       	1.576720e-04	5.426430e-06	9.767570e-06
1779.05      	1.574000e-04	5.426850e-06	9.717430e-06
1780         	1.572340e-04	5.429850e-06	9.669070e-06
1780.95      	1.566390e-04	5.434780e-06	9.624470e-06
1781.9       	1.545210e-04	5.441410e-06	9.581480e-06
1782.86      	1.543000e-04	5.450050e-06	9.541540e-06
1783.81      	1.529240e-04	5.459120e-06	9.504320e-06
1784.76      	1.518590e-04	5.468290e-06	9.469440e-06
1785.71      	1.517040e-04	5.475060e-06	9.436800e-06
1786.67      	1.507800e-04	5.484450e-06	9.406020e-06
1787.62      	1.503820e-04	5.501380e-06	9.376360e-06
1788.57      	1.497120e-04	5.516790e-06	9.348390e-06
1789.52      	1.496290e-04	5.522660e-06	9.322060e-06
1790.48      	1.491580e-04	5.526320e-06	9.296900e-06
1791.43      	1.500270e-04	5.533680e-06	9.272330e-06
1792.38      	1.500640e-04	5.544270e-06	9.247280e-06
1793.33      	1.493210e-04	5.556500e-06	9.226330e-06
